Animat,Speed,Size,Population,Day,Meanspeed,Meansize
112,2.0,12.0,118.0,6,2.006492,11.999666
113,2.0,12.0,118.0,6,2.006492,11.999666
114,2.0,12.0,118.0,6,2.006492,11.999666
115,2.0,12.737733,118.0,6,2.006492,11.999666
116,2.0,12.0,118.0,6,2.006492,11.999666
117,2.0,12.0,118.0,6,2.006492,11.999666
0,2.0,12.0,114.0,7,2.0072203,11.989506
1,2.0,12.0,114.0,7,2.0072203,11.989506
2,2.0,12.0,114.0,7,2.0072203,11.989506
3,2.0,12.0,114.0,7,2.0072203,11.989506
4,2.0,12.0,114.0,7,2.0072203,11.989506
5,2.0,12.0,114.0,7,2.0072203,11.989506
6,2.0,12.0,114.0,7,2.0072203,11.989506
7,2.0,12.0,114.0,7,2.0072203,11.989506
8,2.0,12.0,114.0,7,2.0072203,11.989506
9,2.0,12.0,114.0,7,2.0072203,11.989506
10,2.0,12.0,114.0,7,2.0072203,11.989506
11,2.0,12.0,114.0,7,2.0072203,11.989506
12,2.0,12.0,114.0,7,2.0072203,11.989506
13,2.0,12.0,114.0,7,2.0072203,11.989506
14,2.0,12.0,114.0,7,2.0072203,11.989506
15,2.0,12.0,114.0,7,2.0072203,11.989506
16,2.0,12.0,114.0,7,2.0072203,11.989506
17,2.0,12.0,114.0,7,2.0072203,11.989506
18,2.0,12.0,114.0,7,2.0072203,11.989506
19,2.0,12.0,114.0,7,2.0072203,11.989506
20,2.0,12.0,114.0,7,2.0072203,11.989506
21,2.0,12.0,114.0,7,2.0072203,11.989506
22,2.0865963,12.0,114.0,7,2.0072203,11.989506
23,2.0,12.0,114.0,7,2.0072203,11.989506
24,2.0,12.0,114.0,7,2.0072203,11.989506
25,2.0,12.0,114.0,7,2.0072203,11.989506
26,2.0,12.0,114.0,7,2.0072203,11.989506
27,2.0,12.0,114.0,7,2.0072203,11.989506
28,2.0,12.0,114.0,7,2.0072203,11.989506
29,2.0,12.0,114.0,7,2.0072203,11.989506
30,2.0,12.0,114.0,7,2.0072203,11.989506
31,2.0,12.0,114.0,7,2.0072203,11.989506
32,2.0,12.0,114.0,7,2.0072203,11.989506
33,2.0,12.3591175,114.0,7,2.0072203,11.989506
34,2.0865963,12.0,114.0,7,2.0072203,11.989506
35,2.0,12.0,114.0,7,2.0072203,11.989506
36,2.0,12.0,114.0,7,2.0072203,11.989506
37,2.0,12.0,114.0,7,2.0072203,11.989506
38,2.0,12.0,114.0,7,2.0072203,11.989506
39,2.0,12.0,114.0,7,2.0072203,11.989506
40,2.0,12.0,114.0,7,2.0072203,11.989506
41,2.0,11.605074,114.0,7,2.0072203,11.989506
42,2.0,12.0,114.0,7,2.0072203,11.989506
43,2.0,12.0,114.0,7,2.0072203,11.989506
44,2.0,12.0,114.0,7,2.0072203,11.989506
45,2.0,12.293197,114.0,7,2.0072203,11.989506
46,2.0,12.0,114.0,7,2.0072203,11.989506
47,2.0,12.0,114.0,7,2.0072203,11.989506
48,2.0,11.703561,114.0,7,2.0072203,11.989506
49,2.0,12.0,114.0,7,2.0072203,11.989506
50,2.0,11.789806,114.0,7,2.0072203,11.989506
51,2.0,12.0,114.0,7,2.0072203,11.989506
52,2.0,12.0,114.0,7,2.0072203,11.989506
53,2.0,12.0,114.0,7,2.0072203,11.989506
54,2.0,12.0,114.0,7,2.0072203,11.989506
55,2.0,12.0,114.0,7,2.0072203,11.989506
56,2.0,12.0,114.0,7,2.0072203,11.989506
57,2.0,12.0,114.0,7,2.0072203,11.989506
58,2.0865963,12.0,114.0,7,2.0072203,11.989506
59,2.0,12.0,114.0,7,2.0072203,11.989506
60,2.0,12.0,114.0,7,2.0072203,11.989506
61,2.0,12.0,114.0,7,2.0072203,11.989506
62,2.0,12.0,114.0,7,2.0072203,11.989506
63,2.0,12.0,114.0,7,2.0072203,11.989506
64,2.0865963,12.0,114.0,7,2.0072203,11.989506
65,2.0,12.0,114.0,7,2.0072203,11.989506
66,2.0,12.0,114.0,7,2.0072203,11.989506
67,2.065188,12.0,114.0,7,2.0072203,11.989506
68,2.0,11.703561,114.0,7,2.0072203,11.989506
69,2.0,12.0,114.0,7,2.0072203,11.989506
70,2.0,12.293197,114.0,7,2.0072203,11.989506
71,2.0,12.0,114.0,7,2.0072203,11.989506
72,2.0,11.703561,114.0,7,2.0072203,11.989506
73,2.0,12.0,114.0,7,2.0072203,11.989506
74,2.0,12.0,114.0,7,2.0072203,11.989506
75,2.0,12.0,114.0,7,2.0072203,11.989506
76,2.0,12.0,114.0,7,2.0072203,11.989506
77,2.0,12.0,114.0,7,2.0072203,11.989506
78,2.0,12.0,114.0,7,2.0072203,11.989506
79,2.0865963,12.068007,114.0,7,2.0072203,11.989506
80,2.0,12.0,114.0,7,2.0072203,11.989506
81,2.0,12.0,114.0,7,2.0072203,11.989506
82,2.0,12.0,114.0,7,2.0072203,11.989506
83,2.0,12.0,114.0,7,2.0072203,11.989506
84,2.0,12.0,114.0,7,2.0072203,11.989506
85,2.0,12.0,114.0,7,2.0072203,11.989506
86,2.0,12.0,114.0,7,2.0072203,11.989506
87,2.0,12.0,114.0,7,2.0072203,11.989506
88,2.0865963,12.068007,114.0,7,2.0072203,11.989506
89,2.0,12.0,114.0,7,2.0072203,11.989506
90,2.0,12.0,114.0,7,2.0072203,11.989506
91,2.0,12.0,114.0,7,2.0072203,11.989506
92,2.0,11.703561,114.0,7,2.0072203,11.989506
93,2.065188,12.30966,114.0,7,2.0072203,11.989506
94,2.0865963,12.0,114.0,7,2.0072203,11.989506
95,2.0,12.0,114.0,7,2.0072203,11.989506
96,2.0865963,12.0,114.0,7,2.0072203,11.989506
97,2.0,12.0,114.0,7,2.0072203,11.989506
98,2.0,12.0,114.0,7,2.0072203,11.989506
99,2.0,11.789806,114.0,7,2.0072203,11.989506
100,2.0,11.703561,114.0,7,2.0072203,11.989506
101,2.0,12.0,114.0,7,2.0072203,11.989506
102,2.0,12.0,114.0,7,2.0072203,11.989506
103,2.0,12.0,114.0,7,2.0072203,11.989506
104,2.0,12.0,114.0,7,2.0072203,11.989506
105,2.0,11.710016,114.0,7,2.0072203,11.989506
106,2.0,12.0,114.0,7,2.0072203,11.989506
107,2.0,12.0,114.0,7,2.0072203,11.989506
108,2.0,12.0,114.0,7,2.0072203,11.989506
109,2.0,12.0,114.0,7,2.0072203,11.989506
110,2.0,12.0,114.0,7,2.0072203,11.989506
111,2.0,12.0,114.0,7,2.0072203,11.989506
112,2.0,12.0,114.0,7,2.0072203,11.989506
113,2.0,12.0,114.0,7,2.0072203,11.989506
0,2.0,12.0,123.0,8,2.007334,11.990863
1,2.0,12.0,123.0,8,2.007334,11.990863
2,2.0,12.0,123.0,8,2.007334,11.990863
3,2.0,12.0,123.0,8,2.007334,11.990863
4,2.0,12.0,123.0,8,2.007334,11.990863
5,2.0,12.0,123.0,8,2.007334,11.990863
6,2.0,12.0,123.0,8,2.007334,11.990863
7,2.0,12.0,123.0,8,2.007334,11.990863
8,2.0,12.0,123.0,8,2.007334,11.990863
9,2.0,12.0,123.0,8,2.007334,11.990863
10,2.0,12.0,123.0,8,2.007334,11.990863
11,2.0,12.0,123.0,8,2.007334,11.990863
12,2.0,12.0,123.0,8,2.007334,11.990863
13,2.0,12.0,123.0,8,2.007334,11.990863
14,2.0,12.0,123.0,8,2.007334,11.990863
15,2.0,12.0,123.0,8,2.007334,11.990863
16,2.0,12.0,123.0,8,2.007334,11.990863
17,2.0,12.0,123.0,8,2.007334,11.990863
18,2.0,12.0,123.0,8,2.007334,11.990863
19,2.0,12.0,123.0,8,2.007334,11.990863
20,2.0,12.0,123.0,8,2.007334,11.990863
21,2.0865963,12.0,123.0,8,2.007334,11.990863
22,2.0,12.0,123.0,8,2.007334,11.990863
23,2.0,12.0,123.0,8,2.007334,11.990863
24,2.0,12.0,123.0,8,2.007334,11.990863
25,2.0,12.0,123.0,8,2.007334,11.990863
26,2.0,12.0,123.0,8,2.007334,11.990863
27,2.0,12.0,123.0,8,2.007334,11.990863
28,2.0,12.0,123.0,8,2.007334,11.990863
29,2.0,12.0,123.0,8,2.007334,11.990863
30,2.0,12.0,123.0,8,2.007334,11.990863
31,2.0,12.3591175,123.0,8,2.007334,11.990863
32,2.0865963,12.0,123.0,8,2.007334,11.990863
33,2.0,12.0,123.0,8,2.007334,11.990863
34,2.0,12.0,123.0,8,2.007334,11.990863
35,2.0,12.0,123.0,8,2.007334,11.990863
36,2.0,12.0,123.0,8,2.007334,11.990863
37,2.0,12.0,123.0,8,2.007334,11.990863
38,2.0,11.605074,123.0,8,2.007334,11.990863
39,2.0,12.0,123.0,8,2.007334,11.990863
40,2.0,12.0,123.0,8,2.007334,11.990863
41,2.0,12.0,123.0,8,2.007334,11.990863
42,2.0,12.293197,123.0,8,2.007334,11.990863
43,2.0,12.0,123.0,8,2.007334,11.990863
44,2.0,12.0,123.0,8,2.007334,11.990863
45,2.0,11.703561,123.0,8,2.007334,11.990863
46,2.0,12.0,123.0,8,2.007334,11.990863
47,2.0,12.0,123.0,8,2.007334,11.990863
48,2.0,12.0,123.0,8,2.007334,11.990863
49,2.0,12.0,123.0,8,2.007334,11.990863
50,2.0,12.0,123.0,8,2.007334,11.990863
51,2.0,12.0,123.0,8,2.007334,11.990863
52,2.0,12.0,123.0,8,2.007334,11.990863
53,2.0,12.0,123.0,8,2.007334,11.990863
54,2.0,12.0,123.0,8,2.007334,11.990863
55,2.0,12.0,123.0,8,2.007334,11.990863
56,2.0865963,12.0,123.0,8,2.007334,11.990863
57,2.0,12.0,123.0,8,2.007334,11.990863
58,2.0,12.0,123.0,8,2.007334,11.990863
59,2.065188,12.0,123.0,8,2.007334,11.990863
60,2.0,11.703561,123.0,8,2.007334,11.990863
61,2.0,12.0,123.0,8,2.007334,11.990863
62,2.0,12.293197,123.0,8,2.007334,11.990863
63,2.0,12.0,123.0,8,2.007334,11.990863
64,2.0,11.703561,123.0,8,2.007334,11.990863
65,2.0,12.0,123.0,8,2.007334,11.990863
66,2.0,12.0,123.0,8,2.007334,11.990863
67,2.0,12.0,123.0,8,2.007334,11.990863
68,2.0,12.0,123.0,8,2.007334,11.990863
69,2.0,12.0,123.0,8,2.007334,11.990863
70,2.0865963,12.068007,123.0,8,2.007334,11.990863
71,2.0,12.0,123.0,8,2.007334,11.990863
72,2.0,12.0,123.0,8,2.007334,11.990863
73,2.0,12.0,123.0,8,2.007334,11.990863
74,2.0,12.0,123.0,8,2.007334,11.990863
75,2.0,12.0,123.0,8,2.007334,11.990863
76,2.0,12.0,123.0,8,2.007334,11.990863
77,2.0,12.0,123.0,8,2.007334,11.990863
78,2.0,12.0,123.0,8,2.007334,11.990863
79,2.0,11.703561,123.0,8,2.007334,11.990863
80,2.065188,12.30966,123.0,8,2.007334,11.990863
81,2.0865963,12.0,123.0,8,2.007334,11.990863
82,2.0,12.0,123.0,8,2.007334,11.990863
83,2.0865963,12.0,123.0,8,2.007334,11.990863
84,2.0,12.0,123.0,8,2.007334,11.990863
85,2.0,12.0,123.0,8,2.007334,11.990863
86,2.0,11.703561,123.0,8,2.007334,11.990863
87,2.0,12.0,123.0,8,2.007334,11.990863
88,2.0,12.0,123.0,8,2.007334,11.990863
89,2.0,11.710016,123.0,8,2.007334,11.990863
90,2.0,12.0,123.0,8,2.007334,11.990863
91,2.0,12.0,123.0,8,2.007334,11.990863
92,2.0,12.0,123.0,8,2.007334,11.990863
93,2.0,12.0,123.0,8,2.007334,11.990863
94,2.0,12.0,123.0,8,2.007334,11.990863
95,2.0,12.0,123.0,8,2.007334,11.990863
96,2.0,12.0,123.0,8,2.007334,11.990863
97,2.0,12.0,123.0,8,2.007334,11.990863
98,2.0,12.0,123.0,8,2.007334,11.990863
99,2.0,11.710016,123.0,8,2.007334,11.990863
100,2.0865963,12.0,123.0,8,2.007334,11.990863
101,2.065188,12.30966,123.0,8,2.007334,11.990863
102,2.0,12.0,123.0,8,2.007334,11.990863
103,2.0,12.0,123.0,8,2.007334,11.990863
104,2.0,12.0,123.0,8,2.007334,11.990863
105,2.0,12.0,123.0,8,2.007334,11.990863
106,2.0,12.0,123.0,8,2.007334,11.990863
107,2.0,12.0,123.0,8,2.007334,11.990863
108,2.0,12.0,123.0,8,2.007334,11.990863
109,2.0,12.0,123.0,8,2.007334,11.990863
110,2.0,12.0,123.0,8,2.007334,11.990863
111,2.0,12.293197,123.0,8,2.007334,11.990863
112,2.0,11.703561,123.0,8,2.007334,11.990863
113,2.0137703,12.0,123.0,8,2.007334,11.990863
114,2.0,12.0,123.0,8,2.007334,11.990863
115,2.0,11.703561,123.0,8,2.007334,11.990863
116,2.0,12.0,123.0,8,2.007334,11.990863
117,2.0,12.0,123.0,8,2.007334,11.990863
118,2.0,12.0,123.0,8,2.007334,11.990863
119,2.0,12.0,123.0,8,2.007334,11.990863
120,2.0865963,12.0,123.0,8,2.007334,11.990863
121,2.0,12.0,123.0,8,2.007334,11.990863
122,2.0,12.0,123.0,8,2.007334,11.990863
0,2.0,12.0,129.0,9,2.00761,11.9989
1,2.0,12.0,129.0,9,2.00761,11.9989
2,2.0,12.0,129.0,9,2.00761,11.9989
3,2.0,12.0,129.0,9,2.00761,11.9989
4,2.0,12.0,129.0,9,2.00761,11.9989
5,2.0,12.0,129.0,9,2.00761,11.9989
6,2.0,12.0,129.0,9,2.00761,11.9989
7,2.0,12.0,129.0,9,2.00761,11.9989
8,2.0,12.0,129.0,9,2.00761,11.9989
9,2.0,12.0,129.0,9,2.00761,11.9989
10,2.0,12.0,129.0,9,2.00761,11.9989
11,2.0,12.0,129.0,9,2.00761,11.9989
12,2.0,12.0,129.0,9,2.00761,11.9989
13,2.0,12.0,129.0,9,2.00761,11.9989
14,2.0,12.0,129.0,9,2.00761,11.9989
15,2.0,12.0,129.0,9,2.00761,11.9989
16,2.0,12.0,129.0,9,2.00761,11.9989
17,2.0,12.0,129.0,9,2.00761,11.9989
18,2.0,12.0,129.0,9,2.00761,11.9989
19,2.0865963,12.0,129.0,9,2.00761,11.9989
20,2.0,12.0,129.0,9,2.00761,11.9989
21,2.0,12.0,129.0,9,2.00761,11.9989
22,2.0,12.0,129.0,9,2.00761,11.9989
23,2.0,12.0,129.0,9,2.00761,11.9989
24,2.0,12.0,129.0,9,2.00761,11.9989
25,2.0,12.0,129.0,9,2.00761,11.9989
26,2.0,12.0,129.0,9,2.00761,11.9989
27,2.0,12.0,129.0,9,2.00761,11.9989
28,2.0865963,12.0,129.0,9,2.00761,11.9989
29,2.0,12.0,129.0,9,2.00761,11.9989
30,2.0,12.0,129.0,9,2.00761,11.9989
31,2.0,12.0,129.0,9,2.00761,11.9989
32,2.0,12.0,129.0,9,2.00761,11.9989
33,2.0,11.605074,129.0,9,2.00761,11.9989
34,2.0,12.0,129.0,9,2.00761,11.9989
35,2.0,12.0,129.0,9,2.00761,11.9989
36,2.0,12.0,129.0,9,2.00761,11.9989
37,2.0,12.293197,129.0,9,2.00761,11.9989
38,2.0,12.0,129.0,9,2.00761,11.9989
39,2.0,12.0,129.0,9,2.00761,11.9989
40,2.0,12.0,129.0,9,2.00761,11.9989
41,2.0,12.0,129.0,9,2.00761,11.9989
42,2.0,12.0,129.0,9,2.00761,11.9989
43,2.0,12.0,129.0,9,2.00761,11.9989
44,2.0,12.0,129.0,9,2.00761,11.9989
45,2.0,12.0,129.0,9,2.00761,11.9989
46,2.0,12.0,129.0,9,2.00761,11.9989
47,2.0,12.0,129.0,9,2.00761,11.9989
48,2.0865963,12.0,129.0,9,2.00761,11.9989
49,2.0,12.0,129.0,9,2.00761,11.9989
50,2.065188,12.0,129.0,9,2.00761,11.9989
51,2.0,11.703561,129.0,9,2.00761,11.9989
52,2.0,12.0,129.0,9,2.00761,11.9989
53,2.0,12.293197,129.0,9,2.00761,11.9989
54,2.0,12.0,129.0,9,2.00761,11.9989
55,2.0,11.703561,129.0,9,2.00761,11.9989
56,2.0,12.0,129.0,9,2.00761,11.9989
57,2.0,12.0,129.0,9,2.00761,11.9989
58,2.0,12.0,129.0,9,2.00761,11.9989
59,2.0,12.0,129.0,9,2.00761,11.9989
60,2.0,12.0,129.0,9,2.00761,11.9989
61,2.0,12.0,129.0,9,2.00761,11.9989
62,2.0,12.0,129.0,9,2.00761,11.9989
63,2.0,12.0,129.0,9,2.00761,11.9989
64,2.0,12.0,129.0,9,2.00761,11.9989
65,2.0,12.0,129.0,9,2.00761,11.9989
66,2.0865963,12.0,129.0,9,2.00761,11.9989
67,2.0,12.0,129.0,9,2.00761,11.9989
68,2.0865963,12.0,129.0,9,2.00761,11.9989
69,2.0,12.0,129.0,9,2.00761,11.9989
70,2.0,12.0,129.0,9,2.00761,11.9989
71,2.0,11.703561,129.0,9,2.00761,11.9989
72,2.0,12.0,129.0,9,2.00761,11.9989
73,2.0,12.0,129.0,9,2.00761,11.9989
74,2.0,12.0,129.0,9,2.00761,11.9989
75,2.0,12.0,129.0,9,2.00761,11.9989
76,2.0,12.0,129.0,9,2.00761,11.9989
77,2.0,12.0,129.0,9,2.00761,11.9989
78,2.0,12.0,129.0,9,2.00761,11.9989
79,2.0,12.0,129.0,9,2.00761,11.9989
80,2.0,11.710016,129.0,9,2.00761,11.9989
81,2.0865963,12.0,129.0,9,2.00761,11.9989
82,2.065188,12.30966,129.0,9,2.00761,11.9989
83,2.0,12.0,129.0,9,2.00761,11.9989
84,2.0,12.0,129.0,9,2.00761,11.9989
85,2.0,12.0,129.0,9,2.00761,11.9989
86,2.0,12.0,129.0,9,2.00761,11.9989
87,2.0,12.0,129.0,9,2.00761,11.9989
88,2.0,12.0,129.0,9,2.00761,11.9989
89,2.0,12.0,129.0,9,2.00761,11.9989
90,2.0,12.293197,129.0,9,2.00761,11.9989
91,2.0,12.0,129.0,9,2.00761,11.9989
92,2.0,12.0,129.0,9,2.00761,11.9989
93,2.0,12.0,129.0,9,2.00761,11.9989
94,2.0,12.0,129.0,9,2.00761,11.9989
95,2.0,12.0,129.0,9,2.00761,11.9989
96,2.0,12.293197,129.0,9,2.00761,11.9989
97,2.0,12.0,129.0,9,2.00761,11.9989
98,2.0,12.0,129.0,9,2.00761,11.9989
99,2.0,12.0,129.0,9,2.00761,11.9989
100,2.0,12.0,129.0,9,2.00761,11.9989
101,2.065188,12.30966,129.0,9,2.00761,11.9989
102,2.0,12.0,129.0,9,2.00761,11.9989
103,2.0,12.0,129.0,9,2.00761,11.9989
104,2.0,12.0,129.0,9,2.00761,11.9989
105,2.0,11.703561,129.0,9,2.00761,11.9989
106,2.0,12.0,129.0,9,2.00761,11.9989
107,2.0,12.0,129.0,9,2.00761,11.9989
108,2.0,12.0,129.0,9,2.00761,11.9989
109,2.0,12.0,129.0,9,2.00761,11.9989
110,2.0,11.703561,129.0,9,2.00761,11.9989
111,2.1285703,12.0,129.0,9,2.00761,11.9989
112,2.0,12.0,129.0,9,2.00761,11.9989
113,2.0,12.0,129.0,9,2.00761,11.9989
114,2.0513973,12.0,129.0,9,2.00761,11.9989
115,2.0,12.233054,129.0,9,2.00761,11.9989
116,2.0,12.0,129.0,9,2.00761,11.9989
117,2.0,12.0,129.0,9,2.00761,11.9989
118,2.0,12.0,129.0,9,2.00761,11.9989
119,2.0865963,12.0,129.0,9,2.00761,11.9989
120,2.0,12.0,129.0,9,2.00761,11.9989
121,2.0,12.0,129.0,9,2.00761,11.9989
122,2.0,12.0,129.0,9,2.00761,11.9989
123,2.0,12.0,129.0,9,2.00761,11.9989
124,2.0,12.0,129.0,9,2.00761,11.9989
125,2.0,12.0,129.0,9,2.00761,11.9989
126,2.0,12.0,129.0,9,2.00761,11.9989
127,2.0,12.0,129.0,9,2.00761,11.9989
128,2.0,12.0,129.0,9,2.00761,11.9989
0,2.0,12.0,128.0,10,2.0055869,12.001623
1,2.0,12.0,128.0,10,2.0055869,12.001623
2,2.0,12.0,128.0,10,2.0055869,12.001623
3,2.0,12.0,128.0,10,2.0055869,12.001623
4,2.0,12.0,128.0,10,2.0055869,12.001623
5,2.0,12.0,128.0,10,2.0055869,12.001623
6,2.0,12.0,128.0,10,2.0055869,12.001623
7,2.0,12.0,128.0,10,2.0055869,12.001623
8,2.0,12.0,128.0,10,2.0055869,12.001623
9,2.0,12.0,128.0,10,2.0055869,12.001623
10,2.0,12.0,128.0,10,2.0055869,12.001623
11,2.0,12.0,128.0,10,2.0055869,12.001623
12,2.0,12.0,128.0,10,2.0055869,12.001623
13,2.0,12.0,128.0,10,2.0055869,12.001623
14,2.0,12.0,128.0,10,2.0055869,12.001623
15,2.0,12.0,128.0,10,2.0055869,12.001623
16,2.0865963,12.0,128.0,10,2.0055869,12.001623
17,2.0,12.0,128.0,10,2.0055869,12.001623
18,2.0,12.0,128.0,10,2.0055869,12.001623
19,2.0,12.0,128.0,10,2.0055869,12.001623
20,2.0,12.0,128.0,10,2.0055869,12.001623
21,2.0,12.0,128.0,10,2.0055869,12.001623
22,2.0,12.0,128.0,10,2.0055869,12.001623
23,2.0,12.0,128.0,10,2.0055869,12.001623
24,2.0865963,12.0,128.0,10,2.0055869,12.001623
25,2.0,12.0,128.0,10,2.0055869,12.001623
26,2.0,12.0,128.0,10,2.0055869,12.001623
27,2.0,12.0,128.0,10,2.0055869,12.001623
28,2.0,12.0,128.0,10,2.0055869,12.001623
29,2.0,11.605074,128.0,10,2.0055869,12.001623
30,2.0,12.0,128.0,10,2.0055869,12.001623
31,2.0,12.0,128.0,10,2.0055869,12.001623
32,2.0,12.293197,128.0,10,2.0055869,12.001623
33,2.0,12.0,128.0,10,2.0055869,12.001623
34,2.0,12.0,128.0,10,2.0055869,12.001623
35,2.0,12.0,128.0,10,2.0055869,12.001623
36,2.0,12.0,128.0,10,2.0055869,12.001623
37,2.0,12.0,128.0,10,2.0055869,12.001623
38,2.0,12.0,128.0,10,2.0055869,12.001623
39,2.0,12.0,128.0,10,2.0055869,12.001623
40,2.0,12.0,128.0,10,2.0055869,12.001623
41,2.0,12.0,128.0,10,2.0055869,12.001623
42,2.065188,12.0,128.0,10,2.0055869,12.001623
43,2.0,11.703561,128.0,10,2.0055869,12.001623
44,2.0,12.0,128.0,10,2.0055869,12.001623
45,2.0,12.0,128.0,10,2.0055869,12.001623
46,2.0,11.703561,128.0,10,2.0055869,12.001623
47,2.0,12.0,128.0,10,2.0055869,12.001623
48,2.0,12.0,128.0,10,2.0055869,12.001623
49,2.0,12.0,128.0,10,2.0055869,12.001623
50,2.0,12.0,128.0,10,2.0055869,12.001623
51,2.0,12.0,128.0,10,2.0055869,12.001623
52,2.0,12.0,128.0,10,2.0055869,12.001623
53,2.0,12.0,128.0,10,2.0055869,12.001623
54,2.0865963,12.0,128.0,10,2.0055869,12.001623
55,2.0,12.0,128.0,10,2.0055869,12.001623
56,2.0,12.0,128.0,10,2.0055869,12.001623
57,2.0,12.0,128.0,10,2.0055869,12.001623
58,2.0,12.0,128.0,10,2.0055869,12.001623
59,2.0,12.0,128.0,10,2.0055869,12.001623
60,2.0865963,12.0,128.0,10,2.0055869,12.001623
61,2.065188,12.30966,128.0,10,2.0055869,12.001623
62,2.0,12.0,128.0,10,2.0055869,12.001623
63,2.0,12.0,128.0,10,2.0055869,12.001623
64,2.0,12.0,128.0,10,2.0055869,12.001623
65,2.0,12.293197,128.0,10,2.0055869,12.001623
66,2.0,12.0,128.0,10,2.0055869,12.001623
67,2.0,12.0,128.0,10,2.0055869,12.001623
68,2.0,12.0,128.0,10,2.0055869,12.001623
69,2.0,12.293197,128.0,10,2.0055869,12.001623
70,2.0,12.0,128.0,10,2.0055869,12.001623
71,2.0,12.0,128.0,10,2.0055869,12.001623
72,2.0,12.0,128.0,10,2.0055869,12.001623
73,2.065188,12.30966,128.0,10,2.0055869,12.001623
74,2.0,12.0,128.0,10,2.0055869,12.001623
75,2.0,12.0,128.0,10,2.0055869,12.001623
76,2.0,12.0,128.0,10,2.0055869,12.001623
77,2.0,12.0,128.0,10,2.0055869,12.001623
78,2.0,12.0,128.0,10,2.0055869,12.001623
79,2.0,11.703561,128.0,10,2.0055869,12.001623
80,2.0,12.0,128.0,10,2.0055869,12.001623
81,2.0,12.233054,128.0,10,2.0055869,12.001623
82,2.0,12.0,128.0,10,2.0055869,12.001623
83,2.0,12.0,128.0,10,2.0055869,12.001623
84,2.0,12.0,128.0,10,2.0055869,12.001623
85,2.0865963,12.0,128.0,10,2.0055869,12.001623
86,2.0,12.0,128.0,10,2.0055869,12.001623
87,2.0,12.0,128.0,10,2.0055869,12.001623
88,2.0,12.0,128.0,10,2.0055869,12.001623
89,2.0,12.0,128.0,10,2.0055869,12.001623
90,2.0,12.0,128.0,10,2.0055869,12.001623
91,2.0,12.0,128.0,10,2.0055869,12.001623
92,2.0,12.0,128.0,10,2.0055869,12.001623
93,2.0,12.0,128.0,10,2.0055869,12.001623
94,2.0,12.0,128.0,10,2.0055869,12.001623
95,2.0,11.71929,128.0,10,2.0055869,12.001623
96,2.0,12.233054,128.0,10,2.0055869,12.001623
97,2.0,12.104305,128.0,10,2.0055869,12.001623
98,2.0,11.703561,128.0,10,2.0055869,12.001623
99,2.0,12.0,128.0,10,2.0055869,12.001623
100,2.0,12.0,128.0,10,2.0055869,12.001623
101,2.0,12.0,128.0,10,2.0055869,12.001623
102,2.0,12.0,128.0,10,2.0055869,12.001623
103,2.0,12.0,128.0,10,2.0055869,12.001623
104,2.0,12.0,128.0,10,2.0055869,12.001623
105,2.0,12.0,128.0,10,2.0055869,12.001623
106,2.0,12.0,128.0,10,2.0055869,12.001623
107,2.0,12.0,128.0,10,2.0055869,12.001623
108,2.0,12.0,128.0,10,2.0055869,12.001623
109,2.0,12.0,128.0,10,2.0055869,12.001623
110,2.0,12.0,128.0,10,2.0055869,12.001623
111,2.0,12.0,128.0,10,2.0055869,12.001623
112,2.0,12.0,128.0,10,2.0055869,12.001623
113,2.0,12.0,128.0,10,2.0055869,12.001623
114,2.0,12.0,128.0,10,2.0055869,12.001623
115,2.0,12.0,128.0,10,2.0055869,12.001623
116,2.0,12.0,128.0,10,2.0055869,12.001623
117,2.0,12.0,128.0,10,2.0055869,12.001623
118,2.0,12.0,128.0,10,2.0055869,12.001623
119,2.0,12.0,128.0,10,2.0055869,12.001623
120,2.0,12.0,128.0,10,2.0055869,12.001623
121,2.0,12.0,128.0,10,2.0055869,12.001623
122,2.0,12.0,128.0,10,2.0055869,12.001623
123,2.0,12.0,128.0,10,2.0055869,12.001623
124,2.0865963,12.0,128.0,10,2.0055869,12.001623
125,2.0,12.0,128.0,10,2.0055869,12.001623
126,2.0,12.0,128.0,10,2.0055869,12.001623
127,2.0,12.0,128.0,10,2.0055869,12.001623
0,2.0,12.0,127.0,11,2.0070825,12.005369
1,2.0,12.0,127.0,11,2.0070825,12.005369
2,2.0,12.0,127.0,11,2.0070825,12.005369
3,2.0,12.0,127.0,11,2.0070825,12.005369
4,2.0,12.0,127.0,11,2.0070825,12.005369
5,2.0,12.0,127.0,11,2.0070825,12.005369
6,2.0,12.0,127.0,11,2.0070825,12.005369
7,2.0,12.0,127.0,11,2.0070825,12.005369
8,2.0,12.0,127.0,11,2.0070825,12.005369
9,2.0,12.0,127.0,11,2.0070825,12.005369
10,2.0,12.0,127.0,11,2.0070825,12.005369
11,2.0,12.0,127.0,11,2.0070825,12.005369
12,2.0,12.0,127.0,11,2.0070825,12.005369
13,2.0,12.0,127.0,11,2.0070825,12.005369
14,2.0,12.0,127.0,11,2.0070825,12.005369
15,2.0,12.0,127.0,11,2.0070825,12.005369
16,2.0,12.0,127.0,11,2.0070825,12.005369
17,2.0865963,12.0,127.0,11,2.0070825,12.005369
18,2.0,12.0,127.0,11,2.0070825,12.005369
19,2.0,12.0,127.0,11,2.0070825,12.005369
20,2.0,11.605074,127.0,11,2.0070825,12.005369
